F_D: 1.350000 Theta: 1.699385
F_D: 1.350000 Theta: 1.698654
F_D: 1.350000 Theta: 1.697922
F_D: 1.350000 Theta: 1.705793
F_D: 1.350000 Theta: 1.697190
F_D: 1.350000 Theta: 1.705061
F_D: 1.350000 Theta: 1.696459
F_D: 1.350000 Theta: 1.704330
F_D: 1.350000 Theta: 1.695727
F_D: 1.350000 Theta: 1.703599
F_D: 1.350000 Theta: 1.694995
F_D: 1.350000 Theta: 1.702867
F_D: 1.350000 Theta: 1.694263
F_D: 1.350000 Theta: 1.702136
F_D: 1.350000 Theta: 1.701404
F_D: 1.350000 Theta: 1.700673
F_D: 1.350000 Theta: 1.699941
F_D: 1.350000 Theta: 1.699209
F_D: 1.350000 Theta: 1.698478
F_D: 1.350000 Theta: 1.706348
F_D: 1.350000 Theta: 1.697746
F_D: 1.350000 Theta: 1.705617
F_D: 1.350000 Theta: 1.697014
F_D: 1.350000 Theta: 1.704885
F_D: 1.350000 Theta: 1.696283
F_D: 1.350000 Theta: 1.704154
F_D: 1.350000 Theta: 1.695551
F_D: 1.350000 Theta: 1.703423
F_D: 1.350000 Theta: 1.694819
F_D: 1.350000 Theta: 1.702691
F_D: 1.350000 Theta: 1.694087
F_D: 1.350000 Theta: 1.701960
F_D: 1.350000 Theta: 1.701228
F_D: 1.350000 Theta: 1.700496
F_D: 1.350000 Theta: 1.699765
F_D: 1.350000 Theta: 1.699033
F_D: 1.350000 Theta: 1.698302
F_D: 1.350000 Theta: 1.706172
F_D: 1.350000 Theta: 1.697570
F_D: 1.350000 Theta: 1.705441
F_D: 1.351500 Theta: 1.692301
F_D: 1.351500 Theta: 1.691567
F_D: 1.351500 Theta: 1.690833
F_D: 1.351500 Theta: 1.698731
F_D: 1.351500 Theta: 1.690098
F_D: 1.351500 Theta: 1.697997
F_D: 1.351500 Theta: 1.689364
F_D: 1.351500 Theta: 1.697263
F_D: 1.351500 Theta: 1.688630
F_D: 1.351500 Theta: 1.696529
F_D: 1.351500 Theta: 1.687895
F_D: 1.351500 Theta: 1.695795
F_D: 1.351500 Theta: 1.687161
F_D: 1.351500 Theta: 1.695061
F_D: 1.351500 Theta: 1.694327
F_D: 1.351500 Theta: 1.693593
F_D: 1.351500 Theta: 1.692859
F_D: 1.351500 Theta: 1.692124
F_D: 1.351500 Theta: 1.691390
F_D: 1.351500 Theta: 1.699289
F_D: 1.351500 Theta: 1.690656
F_D: 1.351500 Theta: 1.698555
F_D: 1.351500 Theta: 1.689922
F_D: 1.351500 Theta: 1.697821
F_D: 1.351500 Theta: 1.689187
F_D: 1.351500 Theta: 1.697087
F_D: 1.351500 Theta: 1.688453
F_D: 1.351500 Theta: 1.696353
F_D: 1.351500 Theta: 1.687718
F_D: 1.351500 Theta: 1.695619
F_D: 1.351500 Theta: 1.686984
F_D: 1.351500 Theta: 1.694885
F_D: 1.351500 Theta: 1.694150
F_D: 1.351500 Theta: 1.693416
F_D: 1.351500 Theta: 1.692682
F_D: 1.351500 Theta: 1.691948
F_D: 1.351500 Theta: 1.691213
F_D: 1.351500 Theta: 1.699112
F_D: 1.351500 Theta: 1.690479
F_D: 1.351500 Theta: 1.698378
F_D: 1.353000 Theta: 1.685498
F_D: 1.353000 Theta: 1.684761
F_D: 1.353000 Theta: 1.684024
F_D: 1.353000 Theta: 1.691950
F_D: 1.353000 Theta: 1.683287
F_D: 1.353000 Theta: 1.691213
F_D: 1.353000 Theta: 1.682550
F_D: 1.353000 Theta: 1.690477
F_D: 1.353000 Theta: 1.681813
F_D: 1.353000 Theta: 1.689740
F_D: 1.353000 Theta: 1.681076
F_D: 1.353000 Theta: 1.689004
F_D: 1.353000 Theta: 1.680339
F_D: 1.353000 Theta: 1.688267
F_D: 1.353000 Theta: 1.687530
F_D: 1.353000 Theta: 1.686794
F_D: 1.353000 Theta: 1.686057
F_D: 1.353000 Theta: 1.685320
F_D: 1.353000 Theta: 1.684583
F_D: 1.353000 Theta: 1.692509
F_D: 1.353000 Theta: 1.683847
F_D: 1.353000 Theta: 1.691773
F_D: 1.353000 Theta: 1.683110
F_D: 1.353000 Theta: 1.691036
F_D: 1.353000 Theta: 1.682373
F_D: 1.353000 Theta: 1.690300
F_D: 1.353000 Theta: 1.681636
F_D: 1.353000 Theta: 1.689563
F_D: 1.353000 Theta: 1.680899
F_D: 1.353000 Theta: 1.688826
F_D: 1.353000 Theta: 1.680162
F_D: 1.353000 Theta: 1.688090
F_D: 1.353000 Theta: 1.687353
F_D: 1.353000 Theta: 1.686616
F_D: 1.353000 Theta: 1.685880
F_D: 1.353000 Theta: 1.685143
F_D: 1.353000 Theta: 1.684406
F_D: 1.353000 Theta: 1.692332
F_D: 1.353000 Theta: 1.683669
F_D: 1.353000 Theta: 1.691595
F_D: 1.354500 Theta: 1.678960
F_D: 1.354500 Theta: 1.678221
F_D: 1.354500 Theta: 1.677482
F_D: 1.354500 Theta: 1.685434
F_D: 1.354500 Theta: 1.676742
F_D: 1.354500 Theta: 1.684695
F_D: 1.354500 Theta: 1.676003
F_D: 1.354500 Theta: 1.683956
F_D: 1.354500 Theta: 1.675264
F_D: 1.354500 Theta: 1.683217
F_D: 1.354500 Theta: 1.674524
F_D: 1.354500 Theta: 1.682478
F_D: 1.354500 Theta: 1.673785
F_D: 1.354500 Theta: 1.681739
F_D: 1.354500 Theta: 1.681000
F_D: 1.354500 Theta: 1.680261
F_D: 1.354500 Theta: 1.679521
F_D: 1.354500 Theta: 1.678782
F_D: 1.354500 Theta: 1.678043
F_D: 1.354500 Theta: 1.685995
F_D: 1.354500 Theta: 1.677304
F_D: 1.354500 Theta: 1.685256
F_D: 1.354500 Theta: 1.676564
F_D: 1.354500 Theta: 1.684517
F_D: 1.354500 Theta: 1.675825
F_D: 1.354500 Theta: 1.683778
F_D: 1.354500 Theta: 1.675086
F_D: 1.354500 Theta: 1.683039
F_D: 1.354500 Theta: 1.674346
F_D: 1.354500 Theta: 1.682300
F_D: 1.354500 Theta: 1.673607
F_D: 1.354500 Theta: 1.681561
F_D: 1.354500 Theta: 1.680822
F_D: 1.354500 Theta: 1.680083
F_D: 1.354500 Theta: 1.679344
F_D: 1.354500 Theta: 1.678604
F_D: 1.354500 Theta: 1.677865
F_D: 1.354500 Theta: 1.685817
F_D: 1.354500 Theta: 1.677126
F_D: 1.354500 Theta: 1.685078
F_D: 1.356000 Theta: 1.672676
F_D: 1.356000 Theta: 1.671935
F_D: 1.356000 Theta: 1.671193
F_D: 1.356000 Theta: 1.679171
F_D: 1.356000 Theta: 1.670451
F_D: 1.356000 Theta: 1.678430
F_D: 1.356000 Theta: 1.669710
F_D: 1.356000 Theta: 1.677688
F_D: 1.356000 Theta: 1.668968
F_D: 1.356000 Theta: 1.676947
F_D: 1.356000 Theta: 1.668226
F_D: 1.356000 Theta: 1.676206
F_D: 1.356000 Theta: 1.667484
F_D: 1.356000 Theta: 1.675464
F_D: 1.356000 Theta: 1.674723
F_D: 1.356000 Theta: 1.673981
F_D: 1.356000 Theta: 1.673239
F_D: 1.356000 Theta: 1.672498
F_D: 1.356000 Theta: 1.671756
F_D: 1.356000 Theta: 1.679734
F_D: 1.356000 Theta: 1.671014
F_D: 1.356000 Theta: 1.678993
F_D: 1.356000 Theta: 1.670273
F_D: 1.356000 Theta: 1.678251
F_D: 1.356000 Theta: 1.669531
F_D: 1.356000 Theta: 1.677510
F_D: 1.356000 Theta: 1.668789
F_D: 1.356000 Theta: 1.676768
F_D: 1.356000 Theta: 1.668048
F_D: 1.356000 Theta: 1.676027
F_D: 1.356000 Theta: 1.667306
F_D: 1.356000 Theta: 1.675286
F_D: 1.356000 Theta: 1.674544
F_D: 1.356000 Theta: 1.673802
F_D: 1.356000 Theta: 1.673061
F_D: 1.356000 Theta: 1.672319
F_D: 1.356000 Theta: 1.671578
F_D: 1.356000 Theta: 1.679556
F_D: 1.356000 Theta: 1.670836
F_D: 1.356000 Theta: 1.678814
F_D: 1.357500 Theta: 1.666634
F_D: 1.357500 Theta: 1.665890
F_D: 1.357500 Theta: 1.665146
F_D: 1.357500 Theta: 1.673149
F_D: 1.357500 Theta: 1.664402
F_D: 1.357500 Theta: 1.672405
F_D: 1.357500 Theta: 1.663658
F_D: 1.357500 Theta: 1.671662
F_D: 1.357500 Theta: 1.662914
F_D: 1.357500 Theta: 1.670918
F_D: 1.357500 Theta: 1.662170
F_D: 1.357500 Theta: 1.670174
F_D: 1.357500 Theta: 1.661426
F_D: 1.357500 Theta: 1.669430
